Property URL,MLS ID,Listing description,Property type,Number of days on Zillow,Property price (USD),Price was cut,Price cut amount (USD),Price cut date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
https://www.zillow.com/homedetails/260-Seaview-Ct-APT-710-Marco-Island-FL-34145/43796260_zpid/,,Condo for sale,Condominium,202,899000,Yes,50000.0,04/09/2024,1010.0,sqft,890.1,,,2.0,2.0,260 Seaview Ct APT 710,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1215-Edington-Pl-5-J-Marco-Island-FL-34145/2054532782_zpid/,,Condo for sale,Condominium,34,459000,No,,,570.0,sqft,805.26,,,1.0,1.0,1215 Edington Pl #5-J,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/320-Seaview-Ct-2-1207-Marco-Island-FL-34145/2055986955_zpid/,,Condo for sale,Condominium,67,839000,No,,,1154.0,sqft,727.04,0.0,sqft,2.0,2.0,320 Seaview Ct #2-1207,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1023-Anglers-Cv-E403-Marco-Island-FL-34145/43738711_zpid/,,Condo for sale,Condominium,164,420000,No,,,717.0,sqft,585.77,0.0,sqft,1.0,1.0,1023 Anglers Cv #E403,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/122-Sea-Lavender-Ln-Marco-Island-FL-34145/99397480_zpid/,,New construction,Single Family,295,3990000,No,,,3441.0,sqft,1159.55,0.48,acres,4.0,5.0,122 Sea Lavender Ln,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/440-Seaview-Ct-APT-201-Marco-Island-FL-34145/43796063_zpid/,,Condo for sale,Condominium,161,699000,Yes,60000.0,04/25/2024,1070.0,sqft,653.27,,,2.0,2.0,440 Seaview Ct APT 201,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/380-Seaview-Ct-APT-1005-Marco-Island-FL-34145/43795992_zpid/,,Condo for sale,Condominium,112,899999,Yes,50000.0,06/11/2024,1070.0,sqft,841.12,,,2.0,2.0,380 Seaview Ct APT 1005,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/750-N-Collier-Blvd-Marco-Island-FL-34145/2134199781_zpid/,,Lot / Land for sale,Lot/Land,163,239000,Yes,10000.0,07/12/2024,,,,,,,,750 N Collier Blvd,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1195-Abbeville-Ct-Marco-Island-FL-34145/43776051_zpid/,,New construction,Single Family,154,5690000,No,,,4011.0,sqft,1418.6,0.28,acres,4.0,5.0,1195 Abbeville Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1023-Anglers-Cv-UNIT-403-Marco-Island-FL-34145/2126644084_zpid/,,Condo for sale,Condominium,164,420000,No,,,717.0,sqft,585.77,,,1.0,1.0,1023 Anglers Cv UNIT 403,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1215-Edington-Pl-APT-O5-Marco-Island-FL-34145/54207370_zpid/,,Condo for sale,Condominium,225,449000,Yes,6000.0,07/11/2024,750.0,sqft,598.67,,,2.0,1.0,1215 Edington Pl APT O5,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/380-Seaview-Ct-APT-404-Marco-Island-FL-34145/54201925_zpid/,,Condo for sale,Condominium,69,675000,Yes,19500.0,07/26/2024,1070.0,sqft,630.84,,,2.0,2.0,380 Seaview Ct APT 404,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/380-Seaview-Ct-APT-1704-Marco-Island-FL-34145/43796037_zpid/,,Condo for sale,Condominium,52,1249000,Yes,50000.0,07/31/2024,1070.0,sqft,1167.29,,,2.0,2.0,380 Seaview Ct APT 1704,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/180-Seaview-Ct-APT-114-Marco-Island-FL-34145/54203983_zpid/,,Condo for sale,Condominium,240,985000,Yes,10000.0,04/30/2024,876.0,sqft,1124.43,,,2.0,2.0,180 Seaview Ct APT 114,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1152-Bald-Eagle-Dr-APT-A1-Marco-Island-FL-34145/43778343_zpid/,,Condo for sale,Condominium,210,344999,Yes,5000.0,07/20/2024,562.0,sqft,613.88,0.0,sqft,1.0,1.0,1152 Bald Eagle Dr APT A1,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/87-N-Collier-Blvd-APT-N1-Marco-Island-FL-34145/54183781_zpid/,,Condo for sale,Condominium,79,449000,No,,,722.0,sqft,621.88,,,2.0,1.0,87 N Collier Blvd APT N1,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/260-Seaview-Ct-APT-1108-Marco-Island-FL-34145/43796290_zpid/,,Condo for sale,Condominium,119,825000,No,,,1047.0,sqft,787.97,,,2.0,2.0,260 Seaview Ct APT 1108,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/240-N-Collier-Blvd-APT-H5-Marco-Island-FL-34145/43794449_zpid/,,Condo for sale,Condominium,94,400000,No,,,704.0,sqft,568.18,0.0,sqft,2.0,1.0,240 N Collier Blvd APT H5,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/380-Seaview-Ct-APT-412-Marco-Island-FL-34145/43795961_zpid/,,Condo for sale,Condominium,234,1140000,Yes,20000.0,07/15/2024,1099.0,sqft,1037.31,,,2.0,2.0,380 Seaview Ct APT 412,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1021-S-Collier-Blvd-APT-503-Marco-Island-FL-34145/54207526_zpid/,,Condo for sale,Condominium,246,899900,No,,,1607.0,sqft,559.99,,,3.0,2.0,1021 S Collier Blvd APT 503,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/374-Gumbo-Limbo-Ln-Marco-Island-FL-34145/182666424_zpid/,,Lot / Land for sale,Lot/Land,45,475000,No,,,,,,10454.4,sqft,,,374 Gumbo Limbo Ln,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1070-S-Collier-Blvd-APT-602-Marco-Island-FL-34145/55819905_zpid/,,Condo for sale,Condominium,151,1795000,No,,,2140.0,sqft,838.79,,,4.0,3.0,1070 S Collier Blvd APT 602,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/323-S-Heathwood-Dr-Marco-Island-FL-34145/81802546_zpid/,,House for sale,Single Family,60,2649000,No,,,3397.0,sqft,779.81,8712.0,sqft,4.0,3.0,323 S Heathwood Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1085-Bald-Eagle-Dr-UNIT-C307-Marco-Island-FL-34145/43791181_zpid/,,Condo for sale,Condominium,306,494900,Yes,5000.0,04/25/2024,800.0,sqft,618.63,,,1.0,1.0,1085 Bald Eagle Dr UNIT C307,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/2058-Dogwood-Dr-Marco-Island-FL-34145/103150522_zpid/,,Lot / Land for sale,Lot/Land,327,69400,Yes,100.0,07/04/2024,,,,0.25,acres,,,2058 Dogwood Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1215-Edington-Pl-APT-N2-Marco-Island-FL-34145/43802311_zpid/,,Condo for sale,Condominium,101,359000,Yes,20000.0,07/16/2024,570.0,sqft,629.82,,,1.0,1.0,1215 Edington Pl APT N2,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1215-Edington-Pl-APT-A6-Marco-Island-FL-34145/43802274_zpid/,,Condo for sale,Condominium,323,440000,No,,,570.0,sqft,771.93,0.0,sqft,1.0,1.0,1215 Edington Pl APT A6,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1278-Balboa-Ct-Marco-Island-FL-34145/103128092_zpid/,,Lot / Land for sale,Lot/Land,120,999000,No,,,,,,8712.0,sqft,,,1278 Balboa Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1023-Anglers-Cv-UNIT-503-Marco-Island-FL-34145/2137944773_zpid/,,Condo for sale,Condominium,401,444000,Yes,5000.0,11/19/2023,717.0,sqft,619.25,,,1.0,1.0,1023 Anglers Cv UNIT 503,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/320-Seaview-Ct-APT-1512-Marco-Island-FL-34145/43796450_zpid/,,Condo for sale,Condominium,191,1310000,No,,,1099.0,sqft,1191.99,,,2.0,2.0,320 Seaview Ct APT 1512,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1012-Anglers-Cv-D304-Marco-Island-FL-34145/54162565_zpid/,,Condo for sale,Condominium,85,405000,Yes,12000.0,06/19/2024,732.0,sqft,553.28,0.0,sqft,1.0,1.0,1012 Anglers Cv #D304,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/850-Elkhorn-Ct-UNIT-222-Marco-Island-FL-34145/55816600_zpid/,,Condo for sale,Condominium,412,479000,Yes,20000.0,08/24/2024,787.0,sqft,608.64,,,2.0,2.0,850 Elkhorn Ct UNIT 222,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/4000-Royal-Marco-Way-UNIT-422-Marco-Island-FL-34145/43792656_zpid/,,Condo for sale,Condominium,178,2695000,Yes,294000.0,05/29/2024,4274.0,sqft,630.56,,,3.0,3.0,4000 Royal Marco Way UNIT 422,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1085-Bald-Eagle-Dr-UNIT-B505-Naples-FL-34145/43791160_zpid/,,Condo for sale,Condominium,172,565000,Yes,20000.0,07/29/2024,800.0,sqft,706.25,,,1.0,1.0,1085 Bald Eagle Dr UNIT B505,Naples,34145,FL,USA
https://www.zillow.com/homedetails/560-S-Heathwood-Dr-Marco-Island-FL-34145/89742746_zpid/,,House for sale,Single Family,143,5499000,No,,,4525.0,sqft,1215.25,,,6.0,6.0,560 S Heathwood Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/220-Seaview-Ct-APT-416-Marco-Island-FL-34145/43797815_zpid/,,Condo for sale,Condominium,20,465000,No,,,534.0,sqft,870.79,0.0,sqft,,1.0,220 Seaview Ct APT 416,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/240-N-Collier-Blvd-APT-E1-Marco-Island-FL-34145/43794424_zpid/,,Condo for sale,Condominium,192,349999,Yes,10001.0,08/23/2024,704.0,sqft,497.16,0.0,sqft,2.0,1.0,240 N Collier Blvd APT E1,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/872-Inlet-Dr-Marco-Island-FL-34145/43777165_zpid/,,House for sale,Single Family,56,5995000,No,,,4879.0,sqft,1228.74,0.5,acres,5.0,8.0,872 Inlet Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1149-Blue-Hill-Creek-Dr-Marco-Island-FL-34145/103142283_zpid/,,House for sale,Single Family,50,3200000,No,,,3200.0,sqft,1000.0,0.53,acres,4.0,3.0,1149 Blue Hill Creek Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/457-Tallwood-St-UNIT-406-Marco-Island-FL-34145/43777597_zpid/,,Condo for sale,Condominium,45,239000,No,,,539.0,sqft,443.41,,,1.0,1.0,457 Tallwood St UNIT 406,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/475-Parkhouse-Ct-Marco-Island-FL-34145/103080894_zpid/,,House for sale,Single Family,56,5400000,No,,,4400.0,sqft,1227.27,0.25,acres,5.0,5.0,475 Parkhouse Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/125-S-Collier-Blvd-B201W-Marco-Island-FL-34145/54200273_zpid/,,Condo for sale,Condominium,179,579900,Yes,10000.0,07/25/2024,1082.0,sqft,535.95,,,2.0,2.0,125 S Collier Blvd #B201W,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/838-W-Elkcam-Cir-UNIT-408-Marco-Island-FL-34145/54164150_zpid/,,Condo for sale,Condominium,47,989000,Yes,6000.0,07/27/2024,1820.0,sqft,543.41,,,3.0,3.0,838 W Elkcam Cir UNIT 408,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1791-Osceola-Ct-Marco-Island-FL-34145/338561343_zpid/,,New construction,Single Family,44,4500000,No,,,4697.0,sqft,958.06,0.51,acres,4.0,5.0,1791 Osceola Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1041-S-Barfield-Dr-Marco-Island-FL-34145/43777193_zpid/,,House for sale,Single Family,23,5500000,No,,,2288.0,sqft,2403.85,0.5,acres,4.0,3.0,1041 S Barfield Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/863-Banyan-Ct-Marco-Island-FL-34145/43776591_zpid/,,House for sale,Single Family,28,2250000,No,,,2526.0,sqft,890.74,8712.0,sqft,3.0,2.0,863 Banyan Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/47-N-Collier-Blvd-1-201-Marco-Island-FL-34145/54189690_zpid/,,Condo for sale,Condominium,41,495000,No,,,814.0,sqft,608.11,0.0,sqft,2.0,2.0,47 N Collier Blvd #1-201,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/500-Saturn-Ct-APT-25-Marco-Island-FL-34145/54172106_zpid/,,Condo for sale,Condominium,21,999500,No,,,1113.0,sqft,898.02,0.0,sqft,2.0,2.0,500 Saturn Ct APT 25,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1862-Granada-Dr-Marco-Island-FL-34145/43775078_zpid/,,House for sale,Single Family,202,1250000,Yes,45000.0,06/10/2024,2157.0,sqft,579.51,0.33,acres,4.0,2.0,1862 Granada Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/361-Cottage-Ct-Marco-Island-FL-34145/43777037_zpid/,,House for sale,Single Family,17,2695000,No,,,3062.0,sqft,880.14,0.29,acres,5.0,6.0,361 Cottage Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1119-Edington-Pl-Marco-Island-FL-34145/99398889_zpid/,,House for sale,Single Family,15,4600000,No,,,3548.0,sqft,1296.51,10018.8,sqft,4.0,5.0,1119 Edington Pl,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/462-Tallwood-St-UNIT-103-Marco-Island-FL-34145/54194000_zpid/,,Condo for sale,Condominium,83,485000,Yes,25000.0,07/30/2024,1200.0,sqft,404.17,,,3.0,2.0,462 Tallwood St UNIT 103,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1735-Hummingbird-Ct-Marco-Island-FL-34145/43774408_zpid/,,House for sale,Single Family,140,1250000,Yes,50000.0,06/25/2024,1818.0,sqft,687.57,8712.0,sqft,3.0,2.0,1735 Hummingbird Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/126-Templewood-Ct-Marco-Island-FL-34145/103171594_zpid/,,New construction,Single Family,5,2985000,No,,,2547.0,sqft,1171.97,0.27,acres,4.0,4.0,126 Templewood Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/685-6th-Ave-Marco-Island-FL-34145/103132357_zpid/,,New construction,Single Family,31,1550000,No,,,2339.0,sqft,662.68,7840.8,sqft,3.0,3.0,685 6th Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/200-Stevens-Landing-Dr-B-305-Marco-Island-FL-34145/2064760698_zpid/,,Condo for sale,Condominium,7,489900,No,,,1100.0,sqft,445.36,0.0,sqft,2.0,2.0,200 Stevens Landing Dr #B-305,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/991-Collier-Ct-APT-B103-Marco-Island-FL-34145/54168302_zpid/,,Condo for sale,Condominium,50,695000,Yes,55000.0,08/11/2024,1202.0,sqft,578.2,,,2.0,2.0,991 Collier Ct APT B103,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1629-McIlvaine-Ct-Marco-Island-FL-34145/43777238_zpid/,,House for sale,Single Family,157,8500000,No,,,5756.0,sqft,1476.72,0.71,acres,5.0,6.0,1629 McIlvaine Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/531-S-Heathwood-Dr-Marco-Island-FL-34145/43776272_zpid/,,House for sale,Single Family,360,749000,Yes,40000.0,02/28/2024,1200.0,sqft,624.17,8712.0,sqft,2.0,2.0,531 S Heathwood Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/621-Kendall-Dr-Marco-Island-FL-34145/43776968_zpid/,,House for sale,Single Family,103,1949000,Yes,100000.0,08/29/2024,4504.0,sqft,432.73,0.36,acres,5.0,3.0,621 Kendall Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1040-Coronado-Ct-Marco-Island-FL-34145/54188657_zpid/,,House for sale,Single Family,181,2900000,Yes,45000.0,09/09/2024,3402.0,sqft,852.44,8712.0,sqft,4.0,6.0,1040 Coronado Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/130-Leland-Way-T-3-Marco-Island-FL-34145/2064762743_zpid/,,Condo for sale,Condominium,57,417000,No,,,1112.0,sqft,375.0,,,2.0,3.0,130 Leland Way #T-3,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/601-Seaview-Ct-APT-C211-Marco-Island-FL-34145/43795768_zpid/,,Condo for sale,Condominium,249,624000,Yes,25000.0,05/29/2024,1112.0,sqft,561.15,0.0,sqft,2.0,2.0,601 Seaview Ct APT C211,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1525-San-Marco-Rd-Marco-Island-FL-34145/54188818_zpid/,,House for sale,Single Family,220,945000,Yes,30000.0,05/20/2024,1945.0,sqft,485.86,8712.0,sqft,3.0,2.0,1525 San Marco Rd,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/100-N-Collier-Blvd-APT-207-Marco-Island-FL-34145/54169950_zpid/,,Condo for sale,Condominium,7,1350000,No,,,1445.0,sqft,934.26,,,2.0,2.0,100 N Collier Blvd APT 207,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/775-Willow-Ct-Marco-Island-FL-34145/43774832_zpid/,,House for sale,Single Family,96,1699000,Yes,51000.0,08/22/2024,3525.0,sqft,481.99,0.34,acres,6.0,5.0,775 Willow Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/87-N-Collier-Blvd-APT-K6-Marco-Island-FL-34145/54183762_zpid/,,Condo for sale,Condominium,15,429900,No,,,787.0,sqft,546.25,0.0,sqft,2.0,2.0,87 N Collier Blvd APT K6,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/970-Cape-Marco-Dr-PENTHOUSE-2408-Marco-Island-FL-34145/401912786_zpid/,,Condo for sale,Condominium,131,7850000,No,,,7905.0,sqft,993.04,,,4.0,5.0,970 Cape Marco Dr #PENTHOUSE 2408,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1250-Stone-Ct-Marco-Island-FL-34145/43776512_zpid/,,House for sale,Single Family,90,3800000,No,,,4019.0,sqft,945.51,0.27,acres,5.0,4.0,1250 Stone Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/577-Tripoli-Ct-Marco-Island-FL-34145/43773751_zpid/,,House for sale,Single Family,104,1399000,No,,,1818.0,sqft,769.53,10018.8,sqft,2.0,3.0,577 Tripoli Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/254-Seminole-Ct-Marco-Island-FL-34145/43774410_zpid/,,House for sale,Single Family,82,1439000,No,,,1693.0,sqft,849.97,,,3.0,2.0,254 Seminole Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/411-S-Collier-Blvd-UNIT-109-Marco-Island-FL-34145/54174246_zpid/,,Condo for sale,Condominium,60,579000,No,,,1023.0,sqft,565.98,,,2.0,2.0,411 S Collier Blvd UNIT 109,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/801-S-Collier-Blvd-N-404-Marco-Island-FL-34145/54172440_zpid/,,Condo for sale,Condominium,155,660000,Yes,37000.0,05/23/2024,974.0,sqft,677.62,,,2.0,2.0,801 S Collier Blvd #N-404,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1370-N-Collier-Blvd-Marco-Island-FL-34145/54187732_zpid/,,House for sale,Single Family,125,2999500,No,,,4479.0,sqft,669.68,0.36,acres,4.0,5.0,1370 N Collier Blvd,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/180-Seaview-Ct-APT-103-Marco-Island-FL-34145/54203973_zpid/,,Condo for sale,Condominium,137,549900,No,,,597.0,sqft,921.11,,,1.0,2.0,180 Seaview Ct APT 103,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/280-S-Collier-Blvd-UNIT-202-Marco-Island-FL-34145/54202741_zpid/,,Condo for sale,Condominium,67,1100000,No,,,1733.0,sqft,634.74,,,2.0,2.0,280 S Collier Blvd UNIT 202,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/700-Waterside-Dr-Marco-Island-FL-34145/103082294_zpid/,,New construction,Single Family,72,4900000,No,,,4610.0,sqft,1062.91,,,5.0,4.0,700 Waterside Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/238-Capistrano-Ct-Marco-Island-FL-34145/103124806_zpid/,,House for sale,Single Family,180,3999999,Yes,250001.0,05/20/2024,3417.0,sqft,1170.62,10454.4,sqft,4.0,6.0,238 Capistrano Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/838-W-Elkcam-Cir-UNIT-410-Marco-Island-FL-34145/43740380_zpid/,,Condo for sale,Condominium,97,549000,No,,,1620.0,sqft,338.89,,,2.0,3.0,838 W Elkcam Cir UNIT 410,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/240-N-Collier-Blvd-APT-H2-Marco-Island-FL-34145/54200579_zpid/,,Condo for sale,Condominium,151,299000,No,,,599.0,sqft,499.17,,,1.0,1.0,240 N Collier Blvd APT H2,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/47-N-Collier-Blvd-APT-201-Marco-Island-FL-34145/405239073_zpid/,,Condo for sale,Condominium,41,495000,No,,,828.0,sqft,597.83,,,2.0,2.0,47 N Collier Blvd APT 201,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/2225-San-Marco-Rd-5-103-Marco-Island-FL-34145/2060648168_zpid/,,Condo for sale,Condominium,61,317000,No,,,914.0,sqft,346.83,,,2.0,2.0,2225 San Marco Rd #5-103,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/173-Hollyhock-Ct-Marco-Island-FL-34145/54187904_zpid/,,House for sale,Single Family,170,1999000,No,,,2249.0,sqft,888.84,0.25,acres,3.0,3.0,173 Hollyhock Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/606-Yellowbird-St-Marco-Island-FL-34145/103153759_zpid/,,House for sale,Single Family,15,1225000,No,,,1973.0,sqft,620.88,0.25,acres,3.0,2.0,606 Yellowbird St,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/876-San-Marco-Rd-Marco-Island-FL-34145/43775313_zpid/,,House for sale,Single Family,59,2200000,No,,,2983.0,sqft,737.51,8712.0,sqft,4.0,5.0,876 San Marco Rd,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/602-N-Barfield-Dr-Marco-Island-FL-34145/43773731_zpid/,,House for sale,Single Family,13,1079000,No,,,1845.0,sqft,584.82,8712.0,sqft,3.0,2.0,602 N Barfield Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1159-Whiteheart-Ct-Marco-Island-FL-34145/43775959_zpid/,,House for sale,Single Family,252,1949000,Yes,21000.0,05/29/2024,2200.0,sqft,885.91,8712.0,sqft,3.0,3.0,1159 Whiteheart Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/167-N-Collier-Blvd-APT-N5-Marco-Island-FL-34145/54162913_zpid/,,Condo for sale,Condominium,140,365000,Yes,4500.0,09/03/2024,704.0,sqft,518.47,0.0,sqft,2.0,1.0,167 N Collier Blvd APT N5,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1091-Cara-Ct-Marco-Island-FL-34145/43775862_zpid/,,House for sale,Single Family,268,1799000,Yes,91000.0,07/24/2024,2269.0,sqft,792.86,8712.0,sqft,3.0,2.0,1091 Cara Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/552-Century-Dr-Marco-Island-FL-34145/54189196_zpid/,,House for sale,Single Family,85,1150000,Yes,50000.0,07/11/2024,1664.0,sqft,691.11,10018.8,sqft,3.0,3.0,552 Century Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/130-N-Collier-Blvd-APT-A5-Marco-Island-FL-34145/43796683_zpid/,,Condo for sale,Condominium,151,369000,Yes,20000.0,04/15/2024,704.0,sqft,524.15,,,2.0,1.0,130 N Collier Blvd APT A5,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1136-Bald-Eagle-Dr-APT-205-Marco-Island-FL-34145/54171629_zpid/,,Condo for sale,Condominium,85,485000,Yes,10000.0,09/04/2024,707.0,sqft,686.0,,,1.0,1.0,1136 Bald Eagle Dr APT 205,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1085-Bald-Eagle-Dr-UNIT-F602-Naples-FL-34145/43791298_zpid/,,Condo for sale,Condominium,227,500000,No,,,800.0,sqft,625.0,0.0,sqft,1.0,1.0,1085 Bald Eagle Dr UNIT F602,Naples,34145,FL,USA
https://www.zillow.com/homedetails/320-Seaview-Ct-APT-308-Marco-Island-FL-34145/54202132_zpid/,,Condo for sale,Condominium,50,675000,Yes,24900.0,04/08/2024,1154.0,sqft,584.92,,,2.0,2.0,320 Seaview Ct APT 308,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/660-Kendall-Dr-Marco-Island-FL-34145/54189278_zpid/,,House for sale,Single Family,202,4990000,Yes,210000.0,06/17/2024,5427.0,sqft,919.48,0.32,acres,6.0,7.0,660 Kendall Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/850-S-Collier-Blvd-UNIT-1802-Marco-Island-FL-34145/43794229_zpid/,,Condo for sale,Condominium,21,2795000,No,,,2171.0,sqft,1287.43,,,3.0,3.0,850 S Collier Blvd UNIT 1802,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/180-Seaview-Ct-APT-1208-Marco-Island-FL-34145/54204155_zpid/,,Condo for sale,Condominium,189,619900,Yes,59100.0,04/19/2024,846.0,sqft,732.74,,,2.0,2.0,180 Seaview Ct APT 1208,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/411-S-Collier-Blvd-UNIT-103-Marco-Island-FL-34145/54174241_zpid/,,Condo for sale,Condominium,64,529000,No,,,1023.0,sqft,517.11,,,2.0,2.0,411 S Collier Blvd UNIT 103,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/240-Seaview-Ct-APT-501-Marco-Island-FL-34145/54203074_zpid/,,Condo for sale,Condominium,112,495000,Yes,14000.0,07/23/2024,750.0,sqft,660.0,,,1.0,1.0,240 Seaview Ct APT 501,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1001-S-Collier-Blvd-UNIT-TH3-Marco-Island-FL-34145/43797954_zpid/,,Condo for sale,Condominium,63,800000,Yes,25000.0,08/31/2024,1471.0,sqft,543.85,,,3.0,2.0,1001 S Collier Blvd UNIT TH3,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/160-Palm-St-300-Marco-Island-FL-34145/299348409_zpid/,,Condo for sale,Condominium,36,499000,No,,,961.0,sqft,519.25,,,2.0,2.0,160 Palm St #300,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/838-W-Elkcam-Cir-UNIT-302-Marco-Island-FL-34145/54164147_zpid/,,Condo for sale,Condominium,21,659000,Yes,116000.0,08/22/2024,1620.0,sqft,406.79,,,2.0,3.0,838 W Elkcam Cir UNIT 302,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/190-N-Collier-Blvd-APT-I2-Marco-Island-FL-34145/54200584_zpid/,,Condo for sale,Condominium,27,325000,No,,,508.0,sqft,639.76,,,1.0,1.0,190 N Collier Blvd APT I2,Marco Island,34145,FL,USA
